Label,Drug,pubchem_id,a_acc,a_aro,a_base,a_count,a_don,a_heavy,a_hyd,a_IC,a_ICM,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nS,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_rotN,b_rotR,b_single,b_triple,lip_acc,lip_don,lip_druglike,lip_violation,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,vsa_acc,vsa_don,vsa_hyd,vsa_other,vsa_pol,apol,balabanJ,bpol,chiral,chiral_u,density,diameter,FCharge,logP(o/w),logS,mr,mutagenic,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,petitjean,petitjeanSC,radius,reactive,rings,RPC+,RPC-,SlogP,SMR,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,Weight,weinerPath,weinerPol,zagreb,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,AM1_dipole,PM3_dipole,MNDO_dipole,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA
1,lomerizine dihcl,3949,5,18,0,64,0,34,29,99.6564320712,1.5571317511,0,27,0,2,30,0,2,3,0,8,0.2162162162,18,67,0,37,8,0.2162162162,49,0,5,0,1,1,24.0787750224,19.7614878754,16.886386867,18.8027541405,16.5327384008,11.2887411723,7.2343216724,9.6573978618,27.046018992,12.9919261822,6.6675068263,21.4929297465,10.2483111179,5.23216887,6.4784185552,-2.7776576197,-0.5987773415,0.5324458042,2.6782382007,-2.8595166999,-0.5229223173,0.7535915735,2.6530095383,-2.4909699326,-0.3937270464,0.7250657627,2.9579580599,-0.84986788,-0.4115242168,0.0015593563,2.8988959745,-0.948552802,-0.2638613814,0.1644538554,2.9740034851,-0.515124326,-0.1996212414,0.157264707,3.1618137405,183.6084561555,88.4536806666,43.417249169,0,0,0,0,67.9001385613,61.2745196527,0,0,23.8172712604,0,7.5112683764,32.9996636628,6.248627788,18.2420361305,73.758312321,9.5567248522,106.1516040394,0,176.4318434256,3.9819686884,64.090088906,0,69.1685179928,18.2420361305,29.2689778244,0,194.8714215058,73.758312321,106.1516040394,2.4827241808,-2.4827241808,0.0547578102,0.1390625819,0.934181332,0.3372039299,0.065818668,0.065818668,0.6627960701,0,444.6540442051,160.5031978507,31.3285396368,31.3285396368,315.4793859911,0,5.018,-5.018,0.0950577919,0.161418892,0.9498940623,0.3372039299,0.015780553,0.0501059377,0.6627960701,0.0343253847,452.1330301678,160.5031978507,7.5112683764,23.849553674,315.4793859911,16.3382852976,7.5112683764,0,447.1174553885,0,7.5112683764,73.24379,1.3466278106,44.91021,0,0,0.7334078998,16,0,4.84848,-5.57996,13.0474455623,0,24,0,4,10,2,5.018,-5.018,0.5,1,8,0,4,0.0950577919,0.161418892,5.2597,12.7907,34.17,0.3431764739,6.2094533656,3.7967490453,9.8805311532,475.9825838418,638.8586611746,468.5439884567,3700,57,176,8003.1084001057,909.4191083621,51.4107192276,6796.3951709178,0,-6.7129081408,37.9741432553,238.1979757052,7853.5221627529,21.1220018652,6744.9844516903,0,0,0,5.7921418679,7.4009482272,2.5566811389,2.0664513367,1.2198181629,0.1293364424,0.0047289967,0,0,0,1237.125,784.875,597.375,489.25,393.625,305.5,231.5,170,1.1180339887,1,0.5,0.5,0.5,1,-2.4081229984,-2.4067319922,-2.4024037353,-3.5299067698,-3.5168468184,-3.4406020599,1.4164423304,292.625,330,233.375,24.875,0.875,0,0,0,0.0014647416,0,0.6686023565,0.6726570235,0.9772816261,1.0754299219,0.9292116212,0.2879812885,0.314000274,0.2515531139,0.3639631332,1.0975157458,1.6641517974,3.2534732218,6.1339941302,0,0,0,1.4814570844,705.3866163165,1045,1538.375,843.5,308.375,24.875,0.875,0,0,0,1245.75,513.5,75,0,0,0,0,0,755.908345853,518.6592590876,237.2490867654,727.0617386152,28.8466072378,2602.6321621015,1190.5159173889,281.4101723222,1412.1162447126,1.0076214816,0.8226668178,0.6861404057,0.3138595943,0.9618384856,0.0381615144,3.4430525557,1.5749474443,0,0.2041901075,0.7958098925,14827.8835076074,3027.7071272248,11800.1763803826,14827.8835076074,5.6255423363,5.0340966798,2.5813984853,0,465,466.5827283752
1,clotrimazole,2812,1,23,0,42,0,25,22,56.8829678454,1.3543563773,0,22,1,0,17,0,2,0,0,4,0.1428571429,23,45,0,28,4,0.1428571429,22,0,2,0,1,1,17.1146734073,14.3432751863,12.3149545762,14.8302163569,12.3313704646,8.5553998738,6.7320508076,9.6488484799,18.3673469388,8.3471400394,3.4530321046,13.0590775536,5.8432838872,2.3891440284,3.052315898,-2.4629818997,-0.6543540652,0.69775503,2.4621242129,-2.3423929438,-0.5380798923,0.8350649653,2.5956230812,-2.1509824018,-0.4998619978,0.8821691833,2.7681007037,-0.8358901566,-0.389317044,0.0795051154,2.7333733063,-0.8081012507,-0.2665609883,0.1742857056,2.8822563433,-0.4629275137,-0.2160573227,0.2093191575,3.0407840487,40.2201170302,89.483103138,4.2653860082,0,0,0,0,16.671983203,188.8956980036,0,0,5.6825760844,0,0,0,18.6846223072,0,0,9.5567248522,0,3.5006065317,298.2188242347,0,39.1486440618,0,18.6846223072,0,13.0573313839,0,298.2188242347,0,39.1486440618,1.4819903157,-1.4819903157,0.0832240566,0.2149690095,0.9835392075,0.6119313851,0.0164607925,0.0164607925,0.3880686149,0,339.5362873831,211.250257291,5.6825760844,5.6825760844,133.9686061765,0,3.5744,-3.5744,0.191948299,0.1581524172,0.935031095,0.6668370033,0.064968905,0.064968905,0.3331629967,0,322.7903719147,230.2047123955,22.4284915527,22.4284915527,115.0141510719,0,5.6825760844,0,302.6452489943,24.7905176785,5.6825760844,54.435481,1.7440133968,22.304519,0,0,0.7183561933,8,0,6.173,-5.9211,10.4363263725,0,23,1,4,4,1,3.5744,-3.5744,0.5,1,4,0,4,0.191948299,0.1581524172,5.6882,10.196,17.82,0.4351332581,5.8073549221,2.7795964091,9.0805078386,345.2188634674,480.0473574139,344.8449920044,1225,44,134,385334.346937604,182.1066231604,125.4927318011,383823.6764138,0,-17.0854190963,3.5443445091,1323.4195561107,385228.664956553,1.6000000238,383698.183681999,0,0,0,7.0236252125,0.7975486585,2.6603213545,1.9216647682,0.8470911083,0.155438067,0.0718516306,0.0310931619,0.003388214,0,988.125,613,461.75,403.25,356.75,299.375,196.75,120,0.5,0.5,0.7071067812,0.5,0.5,1,-3.0358903347,-3.0236786763,-3.0006032312,-5.3852755759,-5.3498055211,-5.1950644894,1.2147970715,129,69.75,109.5,30,11.875,4,0.5,0,0.0257173795,0.0099194048,0.5508494492,0.5065321655,0.5643162254,0.6886119224,0.8052564689,0.7523476675,0.3897633419,0.1469347247,0.2987772071,1.2871717304,2.6382727151,5.9292571068,6.4875010745,6.5070981058,6.5385699241,0,1.511935188,463.478861772,700.75,1084.125,504.125,180.75,30.625,11.875,4,0.5,0,955.125,434.375,71.25,0.625,0,0,0,0,514.991708443,262.5049054677,252.4868029753,483.1720194653,31.8196889777,938.2975341037,902.4888285548,10.0181024924,35.8087055489,1.104829771,1.5725476786,0.5097264697,0.4902735303,0.9382132014,0.0617867986,1.8219662933,1.7524337067,0,0.4548599735,0.5451400265,3789.4606276609,1723.6739605303,2065.7866671305,3789.4606276609,3.3149481335,2.7679416834,2.4683539555,0,312.125,309.7924889986
1,loratadine,3957,2,12,0,50,0,27,22,76.0433888894,1.5208677778,0,22,1,0,23,0,2,2,0,2,0.0666666667,12,53,2,30,3,0.1,39,0,4,0,1,0,18.8027541405,16.2586662744,13.4138490834,14.8111903089,13.1690350956,9.9164341684,7.3146960165,9.048008062,20.28,9.2120181406,4.451843044,16.2496953734,7.3144428122,3.5109804903,4.4021284268,-2.6812870419,-0.5199041715,0.5433328345,2.6337401248,-2.719063458,-0.3299049875,0.7093306101,2.6602275606,-2.4089861095,-0.2741289067,0.7705126135,2.9038008715,-0.8286135614,-0.3728052258,0.0112551024,2.8369173696,-0.9587919043,-0.2781379485,0.1319686923,2.9225768865,-0.5162202214,-0.150654858,0.1902127206,3.1130642616,113.8396412775,55.7739323101,0,0,0,0,19.1995107978,96.9432612855,56.300294404,0,0,13.5669208454,8.1863322099,0,0,27.2264801725,10.9998878876,60.9909897325,12.3134724057,40.9223859057,3.5006065317,105.4302786581,37.7368109549,96.3368752129,34.8621041695,19.9098434421,3.1855749507,18.9996538881,0,180.903900568,65.1220515121,72.4746589311,1.6652631327,-1.6652631327,0.2181493342,0.190822619,0.8874336168,0.4810116823,0.0597929124,0.1125663832,0.5189883177,0.0527734709,322.857129277,174.9968087447,21.7532530552,40.9527638531,188.8130843854,19.1995107978,4.144,-4.144,0.1882239382,0.1593146718,0.8114165296,0.4810116823,0.1173950215,0.1885834704,0.5189883177,0.0711884489,295.2013609143,174.9968087447,42.7094702439,68.6085322158,188.8130843854,25.8990619718,19.2494969298,0,306.4858365514,21.7032669233,19.2494969298,60.040239,1.4903162189,31.737761,0,0,0.7427646208,13,0,3.899,-4.19605,10.8517751836,0,24,1,4,3,1,4.144,-4.144,0.4615384615,0.8571428571,7,0,4,0.1882239382,0.1593146718,4.70503,10.5886,42.43,0.4102477317,5.9068905956,3.3899590911,9.2298809536,363.8098931301,515.494385213,382.8909911957,1772,49,144,4605.5321603579,755.9895906047,-5.0688357795,3606.0630673212,0,-10.5987876316,-2.6591591797,241.9866605501,4532.9815329796,4.1520010616,3611.1319031007,0,0,0,7.1771383482,0.7680219623,2.5722049773,1.8052163801,0.8811978195,0.1661974319,0.0546924,0.0120232143,0,0,1138.875,693.625,526.625,451.875,396.625,304.625,198.875,119.125,2.0615528128,2.5495097568,0.5,4.7434164903,0.5,4.7696960071,-2.4993382616,-2.4978624929,-2.4915424701,-4.5528612977,-4.5044358218,-4.490611838,1.3413367219,211.375,161.375,164.125,33.5,10,2.25,0,0,0.0189888441,0.0049792531,0.5579809251,0.4755022744,0.449691538,0.5715446236,0.6443170382,1.4375363293,1.6023349875,1.1058217328,0.369736878,1.1628048483,2.8944488262,6.1460419623,6.8671925865,6.5785978158,0,0,1.4662476258,586.7869689055,860.375,1274.25,594.25,217.375,33.5,10,2.25,0,0,1062.875,432.875,53.25,0,0,0,0,0,641.5997884966,361.6689614586,279.9308270379,548.9423974232,92.6573910734,1498.7561762846,1160.0333472452,81.7381344207,338.7228290394,1.0162999113,1.573963949,0.5636986918,0.4363013082,0.8555838192,0.1444161808,2.335967379,1.808032621,0,0.3001663187,0.6998336813,8034.2080490175,2411.5986536252,5622.6093953923,8034.2080490175,4.5807222841,4.2043358369,2.4892888133,0,376.75,385.9643246284
1,naftopidil,4418,4,16,0,57,1,29,24,81.0748054703,1.4223650083,0,24,0,0,28,0,2,3,0,7,0.21875,17,60,0,32,7,0.21875,43,0,5,1,1,0,20.0538309961,16.8289812848,14.6708439174,16.4849168953,14.2415147407,10.1333302883,6.9652140552,9.2659863237,22.203125,11.0394808004,5.8257925516,17.3212127686,8.5308190238,4.4704861111,5.0953148759,-2.7673933931,-0.5626446831,0.6185634463,2.6845601044,-2.9023966597,-0.5088491179,0.7166325404,2.5758302847,-2.4830690483,-0.417667548,0.7631026759,2.9598868633,-0.8478798324,-0.386851075,0.0623954471,2.7658696926,-0.9872009854,-0.3351880018,0.1451920824,2.7977604039,-0.5205381654,-0.1962622411,0.16777699,3.0294720519,142.521232237,109.2848228823,0,0,10.3241726475,0,0,38.9732514278,98.0392314442,0,0,0,0,12.775052509,50.5093160838,3.124313894,6.4686492295,113.1241490225,0,35.3838680131,0,199.2209565347,0,13.2436037427,0,50.5093160838,3.124313894,16.9555054187,7.9026763201,194.0750277682,113.1241490225,35.3838680131,2.2205662288,-2.2205662288,0.0945396965,0.1748335154,0.9439227263,0.363634562,0.0310135994,0.0560772737,0.636365438,0.0250636743,388.8185379913,149.7875353811,12.775052509,23.0992251565,262.1302277668,10.3241726475,4.7032,-4.7032,0.0850484776,0.1782190849,0.8679619856,0.3582729587,0.0310135994,0.1320380144,0.6417270413,0.1010244149,357.5289596236,147.5789957448,12.775052509,54.3888035243,264.338767403,41.6137510153,5.0075122509,0,369.6000639221,0,18.5744330963,65.516204,1.1668780882,38.401796,1,0,0.6970954127,16,0,3.519,-4.92946,11.5389882631,0,23,1,4,9,0,4.7032,-4.7032,0.5,1,8,0,4,0.0850484776,0.1782190849,3.4103,11.70968,45.17,0.3882855306,6,3.8298363897,9.3781445543,411.9177631478,563.0491670743,392.4989910355,2668,45,150,4158.5672423339,1235.3231815881,-366.8691075324,3046.3976927059002,400,360.1171105078,429.9719985698,624.7863674562,4021.9393284192,422.0880020139,3013.2668002383,0,0,0,1.9925492312,0.5063375694,2.5362550255,1.7149547164,0.687516129,0.1716581949,0.06610127,0.0182770586,0,0,1256.5,740,558.875,498.5,445.875,347.125,211.25,112.125,0.5,0.7071067812,0.5,0.5,0.5,1,-2.2626996912,-2.2506506226,-2.2450636363,-4.9079589353,-4.7637841874,-4.6325407089,1.4026813441,132.375,52.125,142.375,39.5,12.625,3.375,0,0,0.0241556699,0.0070210632,0.1932016184,0.2032588568,0.1877469314,0.1266751123,0.1606182821,0.3688739908,0.5467714777,0.6086851353,0.2095063781,0.2425279264,0.9328602204,2.0328345259,1.8474977365,1.8158467865,0,0,1.4580547965,663.5553083039,967.5,1364.25,583.375,193.25,43.125,13.5,3.5,0,0,1231.875,531.25,50.875,3.625,0.875,0.125,0,0,727.4119313546,530.5569581276,185.7837499727,651.6460997815,75.7658315731,2495.3154854656,873.7781328716,344.7732081549,1621.537352594,0.9392736859,1.0000474582,0.7293762107,0.2554037705,0.895841918,0.104158082,3.4304021943,1.2012150134,0,0.0723801633,0.9276198367,14079.8035852172,1019.0984831079,13060.7051021092,14079.8035852172,5.9893407999,5.8447869185,2.0477046094,0,417.875,437.9815794085
1,nefazodone,4449,4,12,0,65,0,33,24,101.747862628,1.5653517327,0,25,1,0,32,0,5,2,0,10,0.2777777778,12,68,2,36,10,0.2777777778,54,0,7,0,1,0,23.0453948276,19.953678212,15.7672202346,17.3217801885,16.1353615908,12.0882094648,7.2927109793,9.0648448144,26.0740740741,13.3472222222,7.4921956296,21.0749980659,10.7124075579,5.9824003865,6.8413323807,-2.7716341553,-0.6005836603,0.613695619,2.6787159436,-2.8864266458,-0.4806122545,0.7521979903,2.5973035865,-2.4820035479,-0.3906659363,0.8007039556,2.9608435723,-0.8544261977,-0.3948079792,0.0479900807,2.8000358995,-0.9895812862,-0.2899580123,0.1546009884,2.7967089832,-0.5218147673,-0.1888857366,0.176261964,3.0557539801,171.5861218055,100.5829274379,11.1905627118,0,0,0,17.4405425237,69.9758329108,97.3492401813,0,9.4210396021,13.5669208454,0,2.5037561255,14.1242017816,16.4082959141,0,150.003305183,0,16.6630074346,3.5006065317,158.788659083,37.7368109549,104.3370508611,23.8622162819,36.9133148907,3.124313894,8.7440346262,2.7567475535,196.525470038,157.1611815286,72.4746589311,2.3798154787,-2.3798154787,0.1457214214,0.1441015137,0.9321108809,0.3906202815,0.03255698,0.0678891191,0.6093797185,0.0353321391,460.1057246495,192.8167896651,16.0706769708,33.5112194945,300.8001544789,17.4405425237,5.8369,-5.8369,0.1182134352,0.1436036252,0.7989227272,0.4082479447,0.0896229245,0.2010772728,0.5917520553,0.1114543483,394.3617951911,201.5181029233,44.2393941254,99.2551489529,292.0988412207,55.0157548275,25.4917165729,0,416.7166715868,28.6311052355,25.4917165729,74.621376,1.1227236793,46.196624,0,0,0.7324804497,20,0,4.325,-4.89358,13.1791914473,0,23,0,4,12,2,5.8369,-5.8369,0.5,1,10,0,4,0.1182134352,0.1436036252,4.3922,13.3193,51.62,0.3512580906,6.1699250014,4.0999077527,9.7490058963,493.616944144,641.6785469473,470.0169901428,4032,48,168,2837.6031365161,1056.6235053083,12.1788196031,1465.9053089478,0,-37.4644494675,9.3891708227,295.6551530159,2749.5845835504,10.0299984213,1453.7264893447,0,0,0,1.4648905536,0.4301090165,2.5279584972,1.7665170432,0.7678439597,0.1877921607,0.0665991468,0.023260761,0.005084374,0,1501.375,896.375,675.75,580.625,519.5,423.875,269.75,160,0.5,0.5,0.7071067812,1.5,1.1180339887,0.7071067812,-2.4462547937,-2.4338157827,-2.4078368815,-5.3598806364,-5.3517871323,-5.1816199324,1.4923818279,210.125,164.625,185.625,55.875,17.125,5.25,1.375,0,0.0253422124,0.0090419806,0.1781487339,0.1508299053,0.1134385624,0.0755646041,0.0928366727,0.6877276705,1.2486924686,1.0500689968,0.2955707103,0.6600864327,2.5330360606,3.0697224498,1.4893379447,1.4982895498,3.229440473,0,1.4426217601,782.3429753035,1128.625,1662,751.75,245.375,55.875,17.125,5.25,1.375,0,1451.875,587.125,59.75,0,0,0,0,0,858.7797206253,539.6898270947,319.0898935306,729.7580520839,129.0216685414,3150.1155517688,1862.4957995487,220.5999335641,1287.6197522201,0.9776744476,1.0440808287,0.6284380198,0.3715619802,0.8497616264,0.1502383736,3.6681298779,2.1687701221,0,0.0628279238,0.9371720762,24638.5906076672,1547.9914933241,23090.5991143431,24638.5906076672,7.2402098163,6.5660085982,2.2999703367,0,480.75,514.4634765044
1,efavirenz,64139,1,6,0,30,1,21,17,58.6195364443,1.9539845481,0,14,1,3,9,0,1,2,0,2,0.0869565217,6,32,1,23,3,0.1304347826,24,1,3,1,1,0,15.2507123766,11.3078980581,7.7236146391,8.8364988143,9.8162986921,6.589471442,4.3432055872,5.5832998918,15.8790170132,5.5709876543,2.8125,12.7966712016,4.4377544742,2.2204711723,2.7042135657,-2.4102862235,-0.5870987721,0.6136945928,2.7286609234,-2.4588118612,-0.3768497773,0.8274043978,2.8367441059,-2.2087400044,-0.3259837093,0.8696915625,2.9702547023,-0.7863754724,-0.4125183964,0.0549406349,2.4778147796,-0.9936552798,-0.2837818769,0.2698378867,2.5680553828,-0.492350353,-0.1676673595,0.2725136496,2.7264198507,28.0552161348,19.4957091987,0,8.6190129832,0,0,28.2450127957,54.167338308,61.1989361125,0,35.7259068906,13.5669208454,2.5037561255,0.1368910023,0,33.0869034506,10.9998878876,34.0611475502,7.5963710364,0,3.5006065317,52.9295530277,37.7368109549,110.6479477102,34.8621041695,44.880339813,12.1703121229,40.7473290326,20.7674982366,90.6663639826,7.3166367303,39.1486440618,1.7228861308,-1.7228861308,0.2523831163,0.1750524539,0.8234009349,0.6646403608,0.064388643,0.1765990651,0.3353596392,0.1122104222,207.2621196277,167.299749284,16.2075679731,44.4525807688,84.4149511124,28.2450127957,4.0425,-4.0425,0.2523191095,0.1410018553,0.6472295797,0.6734143403,0.2063187997,0.3527704203,0.3265856597,0.1464516205,162.917199754,169.5082889203,51.9334748636,88.7975006425,82.2064114762,36.8640257789,13.5669208454,5.6825760844,200.6491949191,21.7032669233,19.2494969298,37.196137,1.8878353567,17.401863,1,0,0.9333571031,8,0,4.10276,-5.78092,7.0707597492,0,15,1,3,2,0,4.0425,-4.0425,0.5,1,4,0,3,0.2523191095,0.1410018553,4.384608,6.99057,38.33,0.4825059499,5.5235619561,2.8077484845,8.5467375588,251.7147003965,338.217805875,315.6779913635,807,37,118,2515.0979814021,948.3640528731,-376.3884533494,1703.279654472,400,384.3311547015,419.9724658828,638.0098076904,2481.4052792617,405.4720004839,1679.6681078215,8.1862206787,13.813730633,3.1083265594,7.1617288499,0.263178998,2.7344689343,2.0607689778,1.2782098017,0.6046622471,0.1829844647,0.071006133,0.0155021705,0,747.25,448.125,336.25,281.625,243.125,188,115.375,67.375,0.5,5.5452682532,5.5226805086,0.5,0.7071067812,0.8660254038,-2.7003486034,-2.6758792877,-2.6758653586,-5.7750941368,-5.6848173127,-5.6087611512,1.2515978177,275,266,209.75,85.375,21,7.875,1.875,0,0.0784386617,0.0324012428,1.5969601698,1.5969420335,1.7922914523,2.1452128226,2.3917064637,2.3923467675,2.0325910002,1.3696951211,0.6143873899,2.0089909144,3.074828138,3.8875822165,5.4542005973,5.9490370575,5.8969181137,0,1.4025200256,436.1791552472,611.75,1054.375,582.875,295.25,98.5,26.375,9.125,1.875,0,779.375,316.875,85.5,13.125,5.375,1.25,0,0,478.7423814945,206.4839814431,272.2584000514,244.9956807888,233.7467007057,834.7114949836,1100.6045822079,65.7744186084,265.8930872243,1.2307134172,1.2398376245,0.4313049971,0.5686950029,0.511748469,0.488251531,1.7435504506,2.2989495494,0,0.3815060636,0.6184939364,3635.8422908517,1387.0958802726,2248.7464105791,3635.8422908517,3.3937540568,3.1041626331,2.089417033,0,256.5,278.452412413
1,aripiprazole,60795,3,12,0,57,1,30,24,91.2959557575,1.6016834343,0,23,2,0,27,0,3,2,0,7,0.2121212121,12,60,1,33,7,0.2121212121,47,0,5,1,1,0,20.9240744841,18.513880037,14.035169427,15.3551603833,14.5973567883,11.3247200607,7.1891575888,8.7659863237,23.1680440771,11.227654321,6.292508918,20.2469855132,9.76437199,5.4535720965,6.5899699409,-2.7748227102,-0.5734849782,0.5247645765,2.677941596,-2.8834631122,-0.4572605505,0.6625155692,2.6427304886,-2.4866726603,-0.3185133195,0.7346889639,2.9606363144,-0.8545083696,-0.4108431175,0.027482498,2.7472310718,-0.9989641937,-0.3306990669,0.1685652736,2.8001448634,-0.5257041423,-0.1846987052,0.2257563576,3.0107307312,151.6466629385,66.5723934989,0,8.6190129832,12.9495309859,0,0,90.5244199289,83.6737016745,0,0,0,13.5669208454,2.6406471277,14.1242017816,26.3938481635,23.8622162819,113.1241490225,3.1855749507,18.8684054775,7.0012130633,105.8591060554,56.6052164324,89.0542113252,23.8622162819,14.1242017816,3.124313894,15.4302161086,23.5242457901,181.3327279652,118.382932609,78.2972881236,2.0199027457,-2.0199027457,0.1116648221,0.1706151322,0.9322232595,0.4426049732,0.0376750832,0.0677767405,0.5573950268,0.0301016573,401.0361910239,190.4056895764,16.2075679731,29.157098959,239.7876004065,12.9495309859,4.9607,-4.9607,0.1147015542,0.1689680892,0.8508559686,0.432165453,0.0376750832,0.1491440314,0.567834547,0.1114689482,366.0325284488,185.9146780386,16.2075679731,64.1607615341,244.2786119443,47.9531935611,16.0706769708,5.6825760844,373.9104993074,12.9495309859,21.7532530552,67.747411,1.0625869301,37.850589,0,0,0.7722707452,18,0,4.178,-5.34374,12.1755717608,0,23,1,4,9,1,4.9607,-4.9607,0.5,1,9,0,4,0.1147015542,0.1689680892,4.85927,12.32367,44.81,0.3782416444,6.0443941194,4.0210921736,9.4500142092,430.1932899829,580.6176048726,448.3939899597,3204,46,156,2910.5117217908,943.5825045168,14.0408955081,1672.6046007599,0,-27.3135454132,1.857804784,266.3708081499,2815.8837148398,26.0960035801,1658.5637052517,0,0,0,13.1018170694,0.3301340448,2.6791661163,2.21606938,0.7795128667,0.2145454558,0.0940019229,0.030267533,0.0073478376,0,1376.875,839,600.125,507.625,455.875,406.875,304.125,178.75,0.5,0.5,0.7071067812,0.5,0.7071067812,0.5,-2.43222315,-2.3968328951,-2.3882660556,-5.6232733268,-5.618841919,-5.6137769132,1.4184276986,309.5,217.375,151.375,44.125,16.375,5.25,1.125,0,0.0368673193,0.0128047279,0.7525206859,0.6524715868,0.7451550631,0.9797810685,1.1324321088,1.1159551074,0.6461920995,0.3406871603,1.5537540009,3.2607636147,7.5480378329,11.7837052616,12.4134501345,12.600517305,12.3306495314,0,1.4580789373,686.1768416071,1000.5,1641.375,818.25,229.375,58.75,22.125,6.5,1.375,0,1331.875,600.875,78,14.625,5.75,1.25,0.25,0,753.024676339,437.9742974952,315.0503788439,631.2732109522,121.7514653869,2172.6590975843,1562.8704143308,122.9239186513,609.7886832534,1.0391517738,1.4920216494,0.5816201132,0.4183798868,0.8383167654,0.1616832346,2.8852428956,2.0754571044,0,0.0358290628,0.9641709372,23930.3389559818,857.4016175204,23072.9373384614,23930.3389559818,7.3054089676,6.4959485517,1.845955469,0,431.5,443.3772154766
