Label,Drug,pubchem_id,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151,M152,M153,M154,M155,M156,M157,M158,M159,M160,M161,M162,M163,M164,M165,M166,M167,M168,M169,M170,M171,M172,M173,M174,M175,M176,M177,M178,M179,M180,M181,M182,M183,M184,M185,M186,M187,M188,M189,M190,M191,M192,M193,M194,M195,M196,M197,M198,M199,M200,M201,M202,M203,M204,M205,M206,M207,M208,M209,M210,M211,M212,M213,M214,M215,M216,M217,M218,M219,M220,M221,M222,M223,M224,M225,M226,M227,M228,M229,M230,M231,M232,M233,M234,M235,M236,M237,M238,M239,M240,M241,M242,M243,M244,M245,M246,M247,M248,M249,M250,M251,M252,M253,M254,M255,M256,M257,M258,M259,M260,M261,M262,M263,M264,M265,M266,M267,M268,M269,M270,M271,M272,M273,M274,M275,M276,M277,M278,M279,M280,M281,M282,M283,M284,M285,M286,M287,M288,M289,M290,M291,M292,M293,M294,M295,M296,M297,M298,M299,M300,M301,M302,M303,M304,M305,M306,M307,M308,M309,M310,M311,M312,M313,M314,M315,M316,M317,M318,M319,M320,M321,M322,M323,M324,M325,M326,M327,M328,M329,M330,M331,M332,M333,M334,M335,M336,M337,M338,M339,M340,M341,M342,M343,M344,M345,M346,M347,M348,M349,M350,M351,M352,M353,M354,M355,M356,M357,M358,M359,M360,M361,M362,M363,M364,M365,M366,M367,M368,M369,M370,M371,M372,M373,M374,M375,M376,M377,M378,M379,M380,M381,M382,M383,M384,M385,M386,M387,M388,M389,M390,M391,M392,M393,M394,M395,M396,M397,M398,M399,M400,M401,M402,M403,M404,M405,M406,M407,M408,M409,M410,M411,M412,M413,M414,M415,M416,M417,M418,M419,M420,M421,M422,M423,M424,M425,M426,M427,M428,M429,M430,M431,M432,M433,M434,M435,M436,M437,M438,M439,M440,M441,M442,M443,M444,M445,M446,M447,M448,M449,M450,M451,M452,M453,M454,M455,M456,M457,M458,M459,M460,M461,M462,M463,M464,M465,M466,M467,M468,M469,M470,M471,M472,M473,M474,M475,M476,M477,M478,M479,M480,M481,M482,M483,M484,M485,M486,M487,M488,M489,M490,M491,M492,M493,M494,M495,M496,M497,M498,M499,M500,M501,M502,M503,M504,M505,M506,M507,M508,M509,M510,M511,M512,M513,M514,M515,M516,M517,M518,M519,M520,M521,M522,M523,M524,M525,M526,M527,M528,M529,M530,M531,M532,M533,M534,M535,M536,M537,M538,M539,M540,M541,M542,M543,M544,M545,M546,M547,M548,M549,M550,M551,M552,M553,M554,M555,M556,M557,M558,M559,M560,M561,M562,M563,M564,M565,M566,M567,M568,M569,M570,M571,M572,M573,M574,M575,M576,M577,M578,M579,M580,M581,M582,M583,M584,M585,M586,M587,M588,M589,M590,M591,M592,M593,M594,M595,M596,M597,M598,M599,M600,M601,M602,M603,M604,M605,M606,M607,M608,M609,M610,M611,M612,M613,M614,M615,M616,M617,M618,M619,M620,M621,M622,M623,M624,M625,M626,M627,M628,M629,M630,M631,M632,M633,M634,M635,M636,M637,M638,M639,M640,M641,M642,M643,M644,M645,M646,M647,M648,M649,M650,M651,M652,M653,M654,M655,M656,M657,M658,M659,M660,M661,M662,M663,M664,M665,M666,M667,M668,M669,M670,M671,M672,M673,M674,M675,M676,M677,M678,M679,M680,M681,M682,M683,M684,M685,M686,M687,M688,M689,M690,M691,M692,M693,M694,M695,M696,M697,M698,M699,M700,M701,M702,M703,M704,M705,M706,M707,M708,M709,M710,M711,M712,M713,M714,M715,M716,M717,M718,M719,M720,M721,M722,M723,M724,M725,M726,M727,M728,M729,M730,M731,M732,M733,M734,M735,M736,M737,M738,M739,M740,M741,M742,M743,M744,M745,M746,M747,M748,M749,M750,M751,M752,M753,M754,M755,M756,M757,M758,M759,M760,M761,M762,M763,M764,M765,M766,M767,M768,M769,M770,M771,M772,M773,M774,M775,M776,M777,M778,M779,M780,M781,M782,M783,M784,M785,M786,M787,M788,M789,M790,M791,M792,M793,M794,M795,M796,M797,M798,M799,M800,M801,M802,M803,M804,M805,M806,M807,M808,M809,M810,M811,M812,M813,M814,M815,M816,M817,M818,M819,M820,M821,M822,M823,M824,M825,M826,M827,M828,M829,M830,M831,M832,M833,M834,M835,M836,M837,M838,M839,M840,M841,M842,M843,M844,M845,M846,M847,M848,M849,M850,M851,M852,M853,M854,M855,M856,M857,M858,M859,M860,M861,M862,M863,M864,M865,M866,M867,M868,M869,M870,M871,M872,M873,M874,M875,M876,M877,M878,M879,M880,M881,M882,M883,M884,M885,M886,M887,M888,M889,M890,M891,M892,M893,M894,M895,M896,M897,M898,M899,M900,M901,M902,M903,M904,M905,M906,M907,M908,M909,M910,M911,M912,M913,M914,M915,M916,M917,M918,M919,M920,M921,M922,M923,M924,M925,M926,M927,M928,M929,M930,M931,M932,M933,M934,M935,M936,M937,M938,M939,M940,M941,M942,M943,M944,M945,M946,M947,M948,M949,M950,M951,M952,M953,M954,M955,M956,M957,M958,M959,M960,M961,M962,M963,M964,M965,M966,M967,M968,M969,M970,M971,M972,M973,M974,M975,M976,M977,M978,M979,M980,M981,M982,M983,M984,M985,M986,M987,M988,M989,M990,M991,M992,M993,M994,M995,M996,M997,M998,M999,M1000,M1001,M1002,M1003,M1004,M1005,M1006,M1007,M1008,M1009,M1010,M1011,M1012,M1013,M1014,M1015,M1016,M1017,M1018,M1019,M1020,M1021,M1022,M1023,M1024,M1025,M1026,M1027,M1028,M1029,M1030,M1031,M1032,M1033,M1034,M1035,M1036,M1037,M1038,M1039,M1040,M1041,M1042,M1043,M1044,M1045,M1046,M1047,M1048,M1049,M1050,M1051,M1052,M1053,M1054,M1055,M1056,M1057,M1058,M1059,M1060,M1061,M1062,M1063,M1064,M1065,M1066,M1067,M1068,M1069,M1070,M1071,M1072,M1073,M1074,M1075,M1076,M1077,M1078,M1079,M1080,M1081,M1082,M1083,M1084,M1085,M1086,M1087,M1088,M1089,M1090,M1091,M1092,M1093,M1094,M1095,M1096,M1097,M1098,M1099,M1100,M1101,M1102,M1103,M1104,M1105,M1106,M1107,M1108,M1109,M1110,M1111,M1112,M1113,M1114,M1115,M1116,M1117,M1118,M1119,M1120,M1121,M1122,M1123,M1124,M1125,M1126,M1127,M1128,M1129,M1130,M1131,M1132,M1133,M1134,M1135,M1136,M1137,M1138,M1139,M1140,M1141,M1142,M1143,M1144,M1145,M1146,M1147,M1148,M1149,M1150,M1151,M1152,M1153,M1154,M1155,M1156,M1157,M1158,M1159,M1160,M1161,M1162,M1163,M1164,M1165,M1166,M1167,M1168,M1169,M1170,M1171,M1172,M1173,M1174,M1175,M1176,M1177,M1178,M1179,M1180,M1181,M1182,M1183,M1184,M1185,M1186,M1187,M1188,M1189,M1190,M1191,M1192,M1193,M1194,M1195,M1196,M1197,M1198,M1199,M1200,M1201,M1202,M1203,M1204,M1205,M1206,M1207,M1208,M1209,M1210,M1211,M1212,M1213,M1214,M1215,M1216,M1217,M1218,M1219,M1220,M1221,M1222,M1223,M1224,M1225,M1226,M1227,M1228,M1229,M1230,M1231,M1232,M1233,M1234,M1235,M1236,M1237,M1238,M1239,M1240,M1241,M1242,M1243,M1244,M1245,M1246,M1247,M1248,M1249,M1250,M1251,M1252,M1253,M1254,M1255,M1256,M1257,M1258,M1259,M1260,M1261,M1262,M1263,M1264,M1265,M1266,M1267,M1268,M1269,M1270,M1271,M1272,M1273,M1274,M1275,M1276,M1277,M1278,M1279,M1280,M1281,M1282,M1283,M1284,M1285,M1286,M1287,M1288,M1289,M1290,M1291,M1292,M1293,M1294,M1295,M1296,M1297,M1298,M1299,M1300,M1301,M1302,M1303,M1304,M1305,M1306,M1307,M1308,M1309,M1310,M1311,M1312,M1313,M1314,M1315,M1316,M1317,M1318,M1319,M1320,M1321,M1322,M1323,M1324,M1325,M1326,M1327,M1328,M1329,M1330,M1331,M1332,M1333,M1334,M1335,M1336,M1337,M1338,M1339,M1340,M1341,M1342,M1343,M1344,M1345,M1346,M1347,M1348,M1349,M1350,M1351,M1352,M1353,M1354,M1355,M1356,M1357,M1358,M1359,M1360,M1361,M1362,M1363,M1364,M1365,M1366,M1367,M1368,M1369,M1370,M1371,M1372,M1373,M1374,M1375,M1376,M1377,M1378,M1379,M1380,M1381,M1382,M1383,M1384,M1385,M1386,M1387,M1388,M1389,M1390,M1391,M1392,M1393,M1394,M1395,M1396,M1397,M1398,M1399,M1400,M1401,M1402,M1403,M1404,M1405,M1406,M1407,M1408,M1409,M1410,M1411,M1412,M1413,M1414,M1415,M1416,M1417,M1418,M1419,M1420,M1421,M1422,M1423,M1424,M1425,M1426,M1427,M1428,M1429,M1430,M1431,M1432,M1433,M1434,M1435,M1436,M1437,M1438,M1439,M1440,M1441,M1442,M1443,M1444,M1445,M1446,M1447,M1448,M1449,M1450,M1451,M1452,M1453,M1454,M1455,M1456,M1457,M1458,M1459,M1460,M1461,M1462,M1463,M1464,M1465,M1466,M1467,M1468,M1469,M1470,M1471,M1472,M1473,M1474,M1475,M1476,M1477,M1478,M1479,M1480,M1481,M1482,M1483,M1484,M1485,M1486,M1487,M1488,M1489,M1490,M1491,M1492,M1493,M1494,M1495,M1496,M1497,M1498,M1499,M1500,M1501,M1502,M1503,M1504,M1505,M1506,M1507,M1508,M1509,M1510,M1511,M1512,M1513,M1514,M1515,M1516,M1517,M1518,M1519,M1520,M1521,M1522,M1523,M1524,M1525,M1526,M1527,M1528,M1529,M1530,M1531,M1532,M1533,M1534,M1535,M1536,M1537,M1538,M1539,M1540,M1541,M1542,M1543,M1544,M1545,M1546,M1547,M1548,M1549,M1550,M1551,M1552,M1553,M1554,M1555,M1556,M1557,M1558,M1559,M1560,M1561,M1562,M1563,M1564,M1565,M1566,M1567,M1568,M1569,M1570,M1571,M1572,M1573,M1574,M1575,M1576,M1577,M1578,M1579,M1580,M1581,M1582,M1583,M1584,M1585,M1586,M1587,M1588,M1589,M1590,M1591,M1592,M1593,M1594,M1595,M1596,M1597,M1598,M1599,M1600,M1601,M1602,M1603,M1604,M1605,M1606,M1607,M1608,M1609,M1610,M1611,M1612,M1613,M1614,M1615,M1616,M1617,M1618,M1619,M1620,M1621,M1622,M1623,M1624,M1625,M1626,M1627,M1628,M1629,M1630,M1631,M1632,M1633,M1634,M1635,M1636,M1637,M1638,M1639,M1640,M1641,M1642,M1643,M1644,M1645,M1646,M1647,M1648,M1649,M1650,M1651,M1652,M1653,M1654,M1655,M1656,M1657,M1658,M1659,M1660,M1661,M1662,M1663,M1664,M1665,M1666,M1667,M1668,M1669,M1670,M1671,M1672,M1673,M1674,M1675,M1676,M1677,M1678,M1679,M1680,M1681,M1682,M1683,M1684,M1685,M1686,M1687,M1688,M1689,M1690,M1691,M1692,M1693,M1694,M1695,M1696,M1697,M1698,M1699,M1700,M1701,M1702,M1703,M1704,M1705,M1706,M1707,M1708,M1709,M1710,M1711,M1712,M1713,M1714,M1715,M1716,M1717,M1718,M1719,M1720,M1721,M1722,M1723,M1724,M1725,M1726,M1727,M1728,M1729,M1730,M1731,M1732,M1733,M1734,M1735,M1736,M1737,M1738,M1739,M1740,M1741,M1742,M1743,M1744,M1745,M1746,M1747,M1748,M1749,M1750,M1751,M1752,M1753,M1754,M1755,M1756,M1757,M1758,M1759,M1760,M1761,M1762,M1763,M1764,M1765,M1766,M1767,M1768,M1769,M1770,M1771,M1772,M1773,M1774,M1775,M1776,M1777,M1778,M1779,M1780,M1781,M1782,M1783,M1784,M1785,M1786,M1787,M1788,M1789,M1790,M1791,M1792,M1793,M1794,M1795,M1796,M1797,M1798,M1799,M1800,M1801,M1802,M1803,M1804,M1805,M1806,M1807,M1808,M1809,M1810,M1811,M1812,M1813,M1814,M1815,M1816,M1817,M1818,M1819,M1820,M1821,M1822,M1823,M1824,M1825,M1826,M1827,M1828,M1829,M1830,M1831,M1832,M1833,M1834,M1835,M1836,M1837,M1838,M1839,M1840,M1841,M1842,M1843,M1844,M1845,M1846,M1847,M1848,M1849,M1850,M1851,M1852,M1853,M1854,M1855,M1856,M1857,M1858,M1859,M1860,M1861,M1862,M1863,M1864,M1865,M1866,M1867,M1868,M1869,M1870,M1871,M1872,M1873,M1874,M1875,M1876,M1877,M1878,M1879,M1880,M1881,M1882,M1883,M1884,M1885,M1886,M1887,M1888,M1889,M1890,M1891,M1892,M1893,M1894,M1895,M1896,M1897,M1898,M1899,M1900,M1901,M1902,M1903,M1904,M1905,M1906,M1907,M1908,M1909,M1910,M1911,M1912,M1913,M1914,M1915,M1916,M1917,M1918,M1919,M1920,M1921,M1922,M1923,M1924,M1925,M1926,M1927,M1928,M1929,M1930,M1931,M1932,M1933,M1934,M1935,M1936,M1937,M1938,M1939,M1940,M1941,M1942,M1943,M1944,M1945,M1946,M1947,M1948,M1949,M1950,M1951,M1952,M1953,M1954,M1955,M1956,M1957,M1958,M1959,M1960,M1961,M1962,M1963,M1964,M1965,M1966,M1967,M1968,M1969,M1970,M1971,M1972,M1973,M1974,M1975,M1976,M1977,M1978,M1979,M1980,M1981,M1982,M1983,M1984,M1985,M1986,M1987,M1988,M1989,M1990,M1991,M1992,M1993,M1994,M1995,M1996,M1997,M1998,M1999,M2000,M2001,M2002,M2003,M2004,M2005,M2006,M2007,M2008,M2009,M2010,M2011,M2012,M2013,M2014,M2015,M2016,M2017,M2018,M2019,M2020,M2021,M2022,M2023,M2024,M2025,M2026,M2027,M2028,M2029,M2030,M2031,M2032,M2033,M2034,M2035,M2036,M2037,M2038,M2039,M2040,M2041,M2042,M2043,M2044,M2045,M2046,M2047,M2048
1,lomerizine dihcl,3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
